s,x_0,p_0,res,sigma_min,tau,stable,bif_flag,arc_err,curv,tangent_cos
2.9749584197998047,-0.5928202271461487,-0.5951833724975586,0.0014009177684783936,0.5904570817947388,0.5928202271461487,0,0,1.2581722330651246e-05,0.0014788014814257622,1.0
2.9849750995635986,-0.5998995900154114,-0.6022197604179382,0.0013918578624725342,0.5975794196128845,0.5998995900154114,0,0,1.268723099201452e-05,0.0015127058140933514,1.0
2.9949917793273926,-0.6069784760475159,-0.6092559695243835,0.001382380723953247,0.6047009825706482,0.6069784760475159,0,0,1.2796591363439802e-05,0.001548402477055788,0.9999999403953552
3.0050082206726074,-0.6140570044517517,-0.6162919998168945,0.0013723969459533691,0.6118220090866089,0.6140570044517517,0,0,1.2908990356663708e-05,0.001585636637173593,1.0
3.0150249004364014,-0.6211355924606323,-0.623327910900116,0.0013617277145385742,0.6189432740211487,0.6211355924606323,0,0,1.3024892723478843e-05,0.0016241335542872548,1.0
3.0250415802001953,-0.6282142996788025,-0.630363941192627,0.0013504326343536377,0.626064658164978,0.6282142996788025,0,0,1.3144338481652085e-05,0.0016634808853268623,1.0
3.0350584983825684,-0.6352931261062622,-0.6373996734619141,0.001338273286819458,0.6331865787506104,0.6352931261062622,0,0,1.326519668509718e-05,0.001703522983007133,0.9999999403953552
3.0450751781463623,-0.6423713564872742,-0.6444354057312012,0.0013258755207061768,0.6403073072433472,0.6423713564872742,0,0,1.339053505944321e-05,0.0017439665971323848,1.0
3.0550918579101562,-0.6494492888450623,-0.651470959186554,0.0013129711151123047,0.6474276185035706,0.6494492888450623,0,0,1.3517777006200049e-05,0.0017845809925347567,1.0
3.06510853767395,-0.6565273404121399,-0.6585063934326172,0.0012992918491363525,0.6545482873916626,0.6565273404121399,0,0,1.3647822015627753e-05,0.001825243583880365,0.9999998807907104
3.075125217437744,-0.6636053323745728,-0.6655415296554565,0.001284867525100708,0.661669135093689,0.6636053323745728,0,0,1.3780259905615821e-05,0.001865746104158461,1.0
3.085141897201538,-0.670682966709137,-0.6725771427154541,0.0012704133987426758,0.6687887907028198,0.670682966709137,0,0,1.3916005627834238e-05,0.0019059476908296347,1.0
3.095158576965332,-0.6777603030204773,-0.6796121001243591,0.0012550950050354004,0.6759085059165955,0.6777603030204773,0,0,1.4053757695364766e-05,0.0019457258749753237,1.0
3.105175256729126,-0.6848379969596863,-0.6866471767425537,0.001239001750946045,0.6830288171768188,0.6848379969596863,0,0,1.4193085917213466e-05,0.0019849499221891165,1.0
3.11519193649292,-0.6919152140617371,-0.6936823725700378,0.0012227296829223633,0.6901480555534363,0.6919152140617371,0,0,1.4335358173411805e-05,0.0020235662814229727,1.0
3.125208616256714,-0.6989918351173401,-0.7007170915603638,0.0012059509754180908,0.6972665786743164,0.6989918351173401,0,0,1.4478339835477527e-05,0.0020614408422261477,1.0
3.135225296020508,-0.7060686945915222,-0.707751989364624,0.001188516616821289,0.7043853998184204,0.7060686945915222,0,0,1.462613363401033e-05,0.002098463010042906,1.0
3.1452419757843018,-0.7131450772285461,-0.7147864699363708,0.001170516014099121,0.7115036845207214,0.7131450772285461,0,0,1.4771929272683337e-05,0.0021347154397517443,1.0
3.1552586555480957,-0.7202219367027283,-0.7218214869499207,0.00115203857421875,0.7186223864555359,0.7202219367027283,0,0,1.4920288776920643e-05,0.0021698931232094765,1.0
3.1652753353118896,-0.7272979021072388,-0.7288560271263123,0.0011332035064697266,0.7257397770881653,0.7272979021072388,0,0,1.5071704183355905e-05,0.0022041997872292995,0.9999999403953552
3.1752920150756836,-0.7343737483024597,-0.7358904480934143,0.0011138319969177246,0.7328570485115051,0.7343737483024597,0,0,1.5224814887915272e-05,0.0022374687250703573,1.0
3.1853086948394775,-0.7414496541023254,-0.7429249286651611,0.0010938644409179688,0.7399743795394897,0.7414496541023254,0,0,1.5378231182694435e-05,0.0022696596570312977,1.0
3.1953253746032715,-0.7485252618789673,-0.7499595284461975,0.001073598861694336,0.7470909953117371,0.7485252618789673,0,0,1.5532416000496596e-05,0.002300791209563613,1.0
